time,fa_swc_20,fa_swc_40,fa_swc_100,g2e_swc_20,g2e_swc_40,g2e_swc_100,crop_swc_20,crop_swc_40,crop_swc_100,syntropic_swc_20,syntropic_swc_40,syntropic_swc_100,fa_iso_20,fa_iso_40,fa_iso_100,g2e_iso_20,g2e_iso_40,g2e_iso_100,crop_iso_20,crop_iso_40,crop_iso_100,syntropic_iso_20,syntropic_iso_40,syntropic_iso_100
2020/11/5,0.151339583,0.105227431,0.061230556,0.216745139,0.144258333,0.073090625,0.233828125,0.285375,0.279791667,0.20021875,0.240265625,0.227359375,,,,,,,,,,,,
2020/11/6,0.144832292,0.105609722,0.061891667,0.213396875,0.143486111,0.073182986,0.230348958,0.284122396,0.27915625,0.197296875,0.238760417,0.227203125,,,,,,,,,,,,
2020/11/7,0.139786458,0.105698611,0.062656597,0.210744792,0.142834375,0.073443403,0.228177083,0.283559896,0.278875,0.194583333,0.237520833,0.228442708,,,,,,,,,,,,
2020/11/8,0.135602778,0.1056,0.063580208,0.208305556,0.142188194,0.073950694,0.225859375,0.28290625,0.2788125,0.19253125,0.236458333,0.229619792,,,,,,,,,,,,
2020/11/9,0.132575347,0.105534028,0.064675694,0.206497222,0.141547917,0.074427431,0.224520833,0.281929687,0.278744792,0.190588542,0.235463542,0.230354167,,,,,,,,,,,,
2020/11/10,0.130050347,0.105391667,0.065940972,0.205008333,0.141027778,0.074890625,0.223276042,0.281385417,0.278057292,0.189036458,0.234614583,0.231734375,,,,,,,,,,,,
2020/11/11,0.127932292,0.105205556,0.067414583,0.203883681,0.140588889,0.075385069,0.222723958,0.280846354,0.277869792,0.187859375,0.23409375,0.232541667,,,,,,,,,,,,
2020/11/12,0.126044097,0.105035764,0.069093403,0.202965972,0.14014375,0.075879861,0.221572917,0.280291667,0.277447917,0.187036458,0.233375,0.233703125,,,,,,,,,,,,
2020/11/13,0.124309722,0.104802431,0.070951736,0.201866667,0.139800347,0.076415278,0.219822917,0.279791667,0.277244792,0.18609375,0.232807292,0.234463542,,,,,,,,,,,,
2020/11/14,0.122789931,0.104653472,0.072902778,0.200706944,0.139442014,0.076951736,0.218807292,0.279354167,0.2771875,0.18496875,0.232010417,0.235354167,,,,,,,,,,,,
2020/11/15,0.121346875,0.104472222,0.074905208,0.199529514,0.139177431,0.077485417,0.217479167,0.279153646,0.277375,0.184046875,0.231322917,0.2364375,,,,,,,,,,,,
2020/11/16,0.119928819,0.104241667,0.076787153,0.198398264,0.138870833,0.077992708,0.216078125,0.27875,0.277671875,0.183838542,0.231,0.237385417,,,,,,,,,,,,
2020/11/17,0.118805556,0.104006944,0.078583681,0.197811111,0.138576389,0.078491667,0.216494792,0.279140625,0.277682292,0.184604167,0.231057292,0.238286458,,,,,,,,,,,,
2020/11/18,0.118005556,0.103870833,0.080256944,0.198263194,0.138346528,0.078938889,0.21796875,0.279335937,0.277729167,0.186416667,0.231958333,0.239447917,,,,,,,,,,,,
2020/11/19,0.117112847,0.103699306,0.081816319,0.198094097,0.138096875,0.07938125,0.216635417,0.279210938,0.278041667,0.18578125,0.231979167,0.240932292,,,,,,,,,,,,
2020/11/20,0.116104514,0.103529167,0.083295486,0.197401736,0.137763542,0.079825347,0.21609375,0.278924479,0.278291667,0.1855625,0.23203125,0.241385417,,,,,,,,,,,,
2020/11/21,0.115286806,0.103337153,0.084634028,0.196659028,0.137496181,0.080198958,0.215041667,0.277666667,0.277864583,0.1846875,0.231765625,0.240703125,,,,,,,,,,,,
2020/11/22,0.114707986,0.103143056,0.085778125,0.195661111,0.137268056,0.080430208,0.213505208,0.276242187,0.277161458,0.184354167,0.231109375,0.240166667,,,,,,,,,,,,
2020/11/23,0.114164236,0.102953472,0.086802778,0.194864931,0.137051389,0.080725347,0.212802083,0.276023437,0.277041667,0.183755208,0.231010417,0.240807292,,,,,,,,,,,,
2020/11/24,0.113522917,0.102804514,0.087714236,0.194271181,0.136836806,0.081003819,0.211885417,0.27534375,0.276635417,0.182598958,0.230630208,0.241223958,,,,,,,,,,,,
2020/11/25,0.112932639,0.102720486,0.088557639,0.193628819,0.136609722,0.081273958,0.211067708,0.274429687,0.276265625,0.181885417,0.229895833,0.240677083,,,,,,,,,,,,
2020/11/26,0.112476736,0.102525694,0.089310417,0.193038542,0.136362153,0.081472569,0.2108125,0.273143229,0.275583333,0.181213542,0.229541667,0.239880208,,,,,,,,,,,,
2020/11/27,0.112342361,0.102342708,0.090020833,0.192695486,0.136164583,0.081648264,0.21228125,0.272778646,0.274989583,0.183598958,0.229916667,0.23975,,,,,,,,,,,,
2020/11/28,0.112141319,0.102285069,0.090686806,0.192565278,0.135991319,0.081909722,0.212380208,0.273059896,0.2745625,0.183359375,0.230494792,0.240848958,,,,,,,,,,,,
2020/11/29,0.111893056,0.102172222,0.091318056,0.189991319,0.13584375,0.082153125,0.212036458,0.273122396,0.27459375,0.182713542,0.230114583,0.241666667,,,,,,,,,,,,
2020/11/30,0.11159375,0.102059028,0.09191875,0.189548958,0.135705903,0.082365625,0.2125,0.273184896,0.274916667,0.183166667,0.230020833,0.242421875,,,,,,,,,,,,
2020/12/1,0.111309722,0.101952083,0.092468056,0.189265306,0.135580952,0.082514286,0.21175,0.272690104,0.274807292,0.182828125,0.229734375,0.2425,,,,,,,,,,,,
2020/12/2,0.110992708,0.101848264,0.093005903,0.188691319,0.135372569,0.082748611,0.211291667,0.271981771,0.2743125,0.182515625,0.229520833,0.242515625,,,,,,,,,,,,
2020/12/3,0.110666319,0.101763889,0.093470139,0.188261458,0.135217014,0.082922917,0.2106875,0.271328125,0.274,0.18146875,0.228932292,0.2426875,,,,,,,,,,,,
2020/12/4,0.110399306,0.101637153,0.093922917,0.187859722,0.135067361,0.083069097,0.209802083,0.270460938,0.273807292,0.181125,0.228510417,0.242807292,,,,,,,,,,,,
2020/12/5,0.110175347,0.10155,0.094321181,0.187365278,0.134869792,0.083214931,0.209505208,0.269794271,0.27328125,0.181380208,0.228489583,0.243057292,,,,,,,,,,,,
2020/12/6,0.110046875,0.101458333,0.094710069,0.186896181,0.134746528,0.083369444,0.209395833,0.269682292,0.273088542,0.180895833,0.228494792,0.243416667,,,,,,,,,,,,
2020/12/7,0.109890972,0.101407986,0.095119444,0.186327778,0.134715278,0.083552083,0.209135417,0.269989583,0.27328125,0.180614583,0.228473958,0.244380208,,,,,,,,,,,,
2020/12/8,0.109592361,0.101344444,0.095536458,0.185819097,0.1346,0.083755556,0.20878125,0.270195312,0.273494792,0.179916667,0.22803125,0.245739583,,,,,,,,,,,,
2020/12/9,0.109356944,0.1012875,0.095941667,0.185338889,0.134476389,0.083966667,0.208703125,0.270106771,0.2735,0.179479167,0.227786458,0.246640625,,,,,,,,,,,,
2020/12/10,0.109164931,0.101195486,0.096366319,0.184939236,0.134322222,0.084114931,0.208828125,0.269458333,0.273515625,0.179255208,0.227651042,0.247208333,,,,,,,,,,,,
2020/12/11,0.108976042,0.101115278,0.096742708,0.184544444,0.134250694,0.084216667,0.208317708,0.268799479,0.273619792,0.180104167,0.227302083,0.247192708,,,,,,,,,,,,
2020/12/12,0.108798958,0.101037153,0.097134375,0.184207986,0.134124653,0.084315278,0.208,0.268231771,0.2735,0.179572917,0.226713542,0.247489583,,,,,,,,,,,,
2020/12/13,0.108676042,0.100938194,0.097572569,0.183855208,0.134034375,0.084444097,0.207864583,0.267828125,0.273359375,0.17934375,0.2265,0.247546875,,,,,,,,,,,,
2020/12/14,0.108610764,0.100886806,0.097968403,0.18344375,0.133920486,0.084578819,0.208005208,0.268044271,0.273192708,0.179635417,0.226614583,0.248338542,,,,,,,,,,,,
2020/12/15,0.108484028,0.100839583,0.098311111,0.183051042,0.133803472,0.084724306,0.208,0.267929688,0.273515625,0.179682292,0.226510417,0.248958333,,,,,,,,,,,,
2020/12/16,0.108384722,0.100803819,0.098685417,0.182623611,0.133685764,0.0848625,0.2081875,0.268117188,0.274,0.179786458,0.226536458,0.249755208,,,,,,,,,,,,
2020/12/17,0.108229861,0.100754514,0.099082639,0.182270486,0.133625347,0.084981944,0.208182292,0.268255208,0.274005208,0.179895833,0.226213542,0.25109375,,,,,,,,,,,,
2020/12/18,0.108127431,0.100663194,0.099423611,0.181976736,0.1335,0.085167361,0.208963542,0.268268229,0.274328125,0.180567708,0.226604167,0.251802083,,,,,,,,,,,,
2020/12/19,0.10794375,0.100555556,0.099799306,0.181814236,0.133361458,0.085346528,0.208510417,0.268278646,0.274552083,0.18021875,0.226697917,0.252151042,,,,,,,,,,,,
2020/12/20,0.107848958,0.100469097,0.100130903,0.1816875,0.133252431,0.085482292,0.208088542,0.267703125,0.2746875,0.179953125,0.226213542,0.251776042,,,,,,,,,,,,
2020/12/21,0.107945486,0.100390625,0.100416319,0.181595139,0.133145139,0.085570486,0.208614583,0.267317708,0.274395833,0.182322917,0.226489583,0.25153125,,,,,,,,,,,,
2020/12/22,0.126009825,0.100254035,0.100695088,0.183625694,0.133089931,0.085691319,0.221135417,0.267971354,0.274098958,0.190776042,0.228583333,0.251661458,,,,,,,,,,,,
2020/12/23,0.142759375,0.100543403,0.101044097,0.193665972,0.133045833,0.085808681,0.230307292,0.271302083,0.274453125,0.199734375,0.233796875,0.253119792,,,,,,,,,,,,
2020/12/24,0.180136111,0.101173958,0.101403819,0.2123375,0.133009375,0.085955208,0.241369792,0.275263021,0.2749375,0.21109375,0.239552083,0.2548125,,,,,,,,,,,,
2020/12/25,0.190528819,0.102805208,0.101844444,0.219161806,0.132962847,0.086109028,0.241552083,0.279283854,0.2754375,0.21290625,0.24284375,0.26303125,,,,,,,,,,,,
2020/12/26,0.192840278,0.105469444,0.102425,0.219002778,0.133177431,0.086201389,0.239614583,0.281028646,0.2755,0.210182292,0.242796875,0.28090625,,,,,,,,,,,,
2020/12/27,0.184674306,0.108324306,0.103066667,0.214944444,0.133740278,0.086270486,0.23621875,0.280934896,0.2755,0.206411458,0.241411458,0.295807292,,,,,,,,,,,,
2020/12/28,0.178126042,0.110611806,0.103810764,0.213105208,0.134437153,0.086336458,0.233291667,0.279960937,0.275317708,0.203234375,0.239776042,0.307776042,,,,,,,,,,,,
2020/12/29,0.173266319,0.112407986,0.104685417,0.211503472,0.135091319,0.086392708,0.231895833,0.279427083,0.274541667,0.202869792,0.239526042,0.31525,,,,,,,,,,,,
2020/12/30,0.169696181,0.113872569,0.105663889,0.21021875,0.135605903,0.086433333,0.230729167,0.279507812,0.274505208,0.19946875,0.239057292,0.320302083,,,,,,,,,,,,
2020/12/31,0.166429167,0.114990972,0.106723264,0.209121181,0.1359625,0.086526389,0.229442708,0.279244792,0.274484375,0.195619792,0.237578125,0.323369792,,,,,,,,,,,,
2021/1/1,0.163952778,0.115841319,0.107882292,0.208583681,0.136212847,0.086564583,0.229338542,0.278911458,0.274052083,0.193838542,0.236505208,0.325296875,,,,,,,,,,,,
2021/1/2,0.164197569,0.116686806,0.109104167,0.210198611,0.136525694,0.086583333,0.230765625,0.279328125,0.274005208,0.194515625,0.236239583,0.326380208,,,,,,,,,,,,
2021/1/3,0.163447569,0.117410764,0.110304514,0.210792708,0.136815625,0.086646181,0.232317708,0.279471354,0.273994792,0.195901042,0.236927083,0.327536458,,,,,,,,,,,,
2021/1/4,0.164360764,0.118142361,0.111545486,0.216991319,0.137125347,0.086717014,0.240098958,0.280932292,0.273833333,0.19828125,0.23790625,0.328583333,,,,,,,,,,,,
2021/1/5,0.173004861,0.119268403,0.112911806,0.230974653,0.138029167,0.086736806,0.250083333,0.284213542,0.273473958,0.203026042,0.239697917,0.3305625,,,,,,,,,,,,
2021/1/6,0.22389375,0.135677778,0.114363542,0.249215972,0.147519444,0.086762153,0.270489583,0.292338542,0.273135417,0.225494792,0.24721875,0.33734375,,,,,,,,,,,,
2021/1/7,0.216280556,0.164147569,0.116819097,0.236933333,0.154157639,0.086752778,0.262140625,0.294151042,0.2745625,0.22525,0.249005208,0.346864583,,,,,,,,,,,,
2021/1/8,0.204821875,0.166631597,0.121776042,0.229490278,0.151728819,0.088239583,0.254265625,0.293013021,0.276666667,0.221020833,0.247984375,0.347953125,,,,,,,,,,,,
2021/1/9,0.196262847,0.163726042,0.128328472,0.224879861,0.149837847,0.094370833,0.2495,0.292278646,0.277838542,0.218421875,0.2471875,0.348098958,,,,,,,,,,,,
2021/1/10,0.193748264,0.161334375,0.134336806,0.222652431,0.148542361,0.101358681,0.247104167,0.291828125,0.278994792,0.220369792,0.248010417,0.349135417,,,,,,,,,,,,
2021/1/11,0.187244097,0.159286111,0.139694444,0.220437153,0.147596528,0.106579167,0.244010417,0.290976563,0.280177083,0.21625,0.24621875,0.349057292,,,,,,,,,,,,
2021/1/12,0.197534028,0.156983681,0.144462847,0.222450694,0.146797222,0.108944792,0.249296875,0.291091146,0.280984375,0.215692708,0.2450625,0.348046875,,,,,,,,,,,,
2021/1/13,0.216498264,0.160749306,0.150090625,0.236213194,0.147282292,0.110296181,0.259927083,0.294260417,0.281916667,0.22240625,0.24759375,0.349239583,,,,,,,,,,,,
2021/1/14,0.211721875,0.164336806,0.156812153,0.23888125,0.150528125,0.111087847,0.261427083,0.295828125,0.283421875,0.225890625,0.249479167,0.351015625,,,,,,,,,,,,
2021/1/15,0.206424653,0.165399653,0.162973611,0.237126389,0.152628819,0.112455903,0.259239583,0.296145833,0.285140625,0.223270833,0.248895833,0.351260417,,,,,,,,,,,,
2021/1/16,0.196416667,0.164542014,0.167795833,0.231184722,0.151667014,0.116933333,0.252880208,0.294947917,0.286697917,0.217130208,0.24696875,0.350588542,,,,,,,,,,,,
2021/1/17,0.186913542,0.161933681,0.171004861,0.226493056,0.150137847,0.12,0.24778125,0.293333333,0.287661458,0.211348958,0.244776042,0.349333333,,,,,,,,,,,,
2021/1/18,0.179025,0.158759722,0.173043403,0.221603819,0.148861806,0.120657986,0.240635417,0.291734375,0.288375,0.206151042,0.24259375,0.347458333,,,,,,,,,,,,
2021/1/19,0.196758681,0.156154861,0.174369792,0.230127778,0.147902778,0.120559722,0.252921875,0.292401042,0.288963542,0.20734375,0.241473958,0.346177083,,,,,,,,,,,,
2021/1/20,0.231187153,0.165922917,0.178550694,0.246165625,0.151958681,0.120190972,0.270520833,0.297479167,0.289901042,0.236098958,0.25128125,0.349229167,,,,,,,,,,,,
2021/1/21,0.212354167,0.171546528,0.183778819,0.235385417,0.153436458,0.120793403,0.258104167,0.296382813,0.291458333,0.233348958,0.252447917,0.352255208,,,,,,,,,,,,
2021/1/22,0.199146875,0.169509375,0.1865125,0.228418403,0.151569444,0.123465278,0.251234375,0.29528125,0.292875,0.227807292,0.250151042,0.3515625,,,,,,,,,,,,
2021/1/23,0.197176389,0.166228819,0.187782986,0.226936806,0.149927778,0.124129861,0.251833333,0.294929688,0.294354167,0.227203125,0.249130208,0.351244792,,,,,,,,,,,,
2021/1/24,0.206247222,0.167184375,0.189518403,0.231125694,0.149174653,0.123828819,0.259901042,0.296893229,0.295604167,0.232265625,0.250567708,0.351708333,,,,,,,,,,,,
2021/1/25,0.204325,0.168569444,0.191902431,0.232470833,0.149287153,0.123228819,0.260317708,0.297682292,0.297036458,0.2325625,0.251171875,0.352484375,,,,,,,,,,,,
2021/1/26,0.195627083,0.167353125,0.193343403,0.230338889,0.149241319,0.122847569,0.255578125,0.296716146,0.298619792,0.227822917,0.249671875,0.351786458,,,,,,,,,,,,
2021/1/27,0.189232639,0.164836806,0.193904861,0.229305208,0.148964583,0.122658333,0.252479167,0.295773437,0.299932292,0.224458333,0.248625,0.35109375,,,,,,,,,,,,
2021/1/28,0.190048611,0.162346528,0.19404375,0.229169097,0.148613889,0.122547917,0.254770833,0.295536458,0.301166667,0.225296875,0.248463542,0.350229167,,,,,,,,,,,,
2021/1/29,0.191592361,0.161726389,0.194613542,0.228966319,0.148406597,0.122416319,0.253760417,0.295885417,0.302302083,0.222713542,0.24803125,0.350203125,,,,,,,,,,,,
2021/1/30,0.186446875,0.160489583,0.194982986,0.226925347,0.148031944,0.122221528,0.251583333,0.294817708,0.303791667,0.219802083,0.246588542,0.348651042,,,,,,,,,,,,
2021/1/31,0.181322222,0.158368403,0.195007292,0.22403125,0.147583681,0.12200625,0.245895833,0.293903646,0.304916667,0.215171875,0.245708333,0.347765625,,,,,,,,,,,,
2021/2/1,0.176295139,0.156384722,0.194782292,0.219548958,0.147096528,0.1218,0.236328125,0.29209375,0.305932292,0.208046875,0.243401042,0.346817708,,,,,,,,,,,,
2021/2/2,0.173006944,0.154345486,0.194253125,0.215597917,0.146442014,0.12158125,0.232942708,0.290010417,0.307078125,0.203875,0.241015625,0.34565625,,,,,,,,,,,,
2021/2/3,0.205395139,0.154588542,0.193799653,0.226443403,0.145855556,0.121325347,0.254677083,0.291049479,0.307994792,0.22371875,0.245458333,0.344989583,,,,,,,,,,,,
2021/2/4,0.241461458,0.173665625,0.198163194,0.250715278,0.151328472,0.120961806,0.278510417,0.300382813,0.311322917,0.245197917,0.2575,0.353651042,,,,,,,,,,,,
2021/2/5,0.221869444,0.1793625,0.20425,0.239794792,0.154508333,0.121494792,0.265453125,0.298739583,0.320791667,0.23259375,0.253244792,0.352197917,,,,,,,,,,,,
2021/2/6,0.207748264,0.176485069,0.206358333,0.23380625,0.152616319,0.125153819,0.257921875,0.297041667,0.323463542,0.22478125,0.250604167,0.350708333,,,,,,,,,,,,
2021/2/7,0.196030556,0.172208681,0.206841319,0.227661806,0.150970486,0.126191319,0.247369792,0.295138021,0.325739583,0.214671875,0.247515625,0.348661458,,,,,,,,,,,,
2021/2/8,0.185882639,0.167247917,0.206693403,0.221267014,0.149525347,0.125909722,0.237942708,0.292549479,0.327692708,0.204802083,0.24375,0.346739583,,,,,,,,,,,,
2021/2/9,0.178279167,0.162915278,0.205650347,0.216250347,0.148261111,0.125354514,0.235083333,0.290138021,0.329317708,0.2,0.241072917,0.345661458,,,,,,,,,,,,
2021/2/10,0.172909375,0.159421181,0.204295833,0.212936111,0.147190278,0.124710417,0.235791667,0.288953125,0.330015625,0.19884375,0.239338542,0.344510417,,,,,,,,,,,,
2021/2/11,0.168852431,0.156467708,0.202965972,0.210722222,0.146285069,0.124015278,0.235526042,0.288520833,0.330703125,0.198322917,0.238692708,0.343755208,,,,,,,,,,,,
2021/2/12,0.165465972,0.154047917,0.201744792,0.208630903,0.145539236,0.123489583,0.2341875,0.287708333,0.331208333,0.197208333,0.237927083,0.342552083,,,,,,,,,,,,
2021/2/13,0.162607292,0.15195,0.200592708,0.206663194,0.144890625,0.122910417,0.230869792,0.28684375,0.331739583,0.195942708,0.236739583,0.342088542,,,,,,,,,,,,
2021/2/14,0.160001389,0.150140278,0.199532639,0.204653125,0.144349306,0.122430903,0.225588542,0.286044271,0.332140625,0.193953125,0.23584375,0.341276042,,,,,,,,,,,,
2021/2/15,0.157574306,0.148508333,0.198433333,0.202626042,0.143822222,0.121927431,0.21865625,0.284489583,0.332401042,0.191322917,0.234427083,0.340447917,,,,,,,,,,,,
2021/2/16,0.155440972,0.147128125,0.197616667,0.200372222,0.14336875,0.121497569,0.216401042,0.28303125,0.332546875,0.189078125,0.232947917,0.3398125,,,,,,,,,,,,
2021/2/17,0.169394097,0.146147222,0.196569444,0.205525347,0.142954861,0.121067708,0.234901042,0.283216146,0.332838542,0.198838542,0.232864583,0.339536458,,,,,,,,,,,,
2021/2/18,0.224944097,0.148461458,0.196656944,0.223346181,0.142873958,0.120682292,0.269583333,0.29153125,0.332807292,0.2321875,0.2446875,0.339458333,,,,,,,,,,,,
2021/2/19,0.235372222,0.161821528,0.201515278,0.233796875,0.143057986,0.120278125,0.276921875,0.298932292,0.335598958,0.248875,0.255125,0.34925,,,,,,,,,,,,
2021/2/20,0.220429514,0.171411111,0.207926736,0.233737847,0.14439375,0.11994375,0.265359375,0.298080729,0.340083333,0.240286458,0.253666667,0.349796875,,,,,,,,,,,,
2021/2/21,0.207901389,0.172266667,0.211301736,0.232750694,0.146482986,0.119590625,0.259630208,0.297265625,0.340296875,0.2350625,0.252130208,0.349354167,,,,,,,,,,,,
2021/2/22,0.198337847,0.17076875,0.212483333,0.229376389,0.148181944,0.119407639,0.254479167,0.296598958,0.340625,0.229958333,0.250380208,0.349098958,,,,,,,,,,,,
2021/2/23,0.19089375,0.168269444,0.212653472,0.226544792,0.148745833,0.120304167,0.250817708,0.295942708,0.340916667,0.225369792,0.249239583,0.348640625,,,,,,,,,,,,
2021/2/24,0.184871875,0.165457986,0.21223125,0.224096875,0.148646875,0.122045486,0.2476875,0.295460938,0.340822917,0.222036458,0.248005208,0.348401042,,,,,,,,,,,,
2021/2/25,0.179704167,0.162764236,0.211591319,0.221774306,0.148256944,0.123133681,0.24484375,0.295158854,0.341291667,0.219098958,0.246744792,0.348932292,,,,,,,,,,,,
2021/2/26,0.176829167,0.160275,0.210804514,0.221042361,0.147750694,0.123566667,0.24859375,0.295635417,0.341739583,0.221635417,0.247010417,0.349057292,,,,,,,,,,,,
2021/2/27,0.175272569,0.158206597,0.209986111,0.221034375,0.147296181,0.123614583,0.249151042,0.296466146,0.342083333,0.22234375,0.247895833,0.350078125,,,,,,,,,,,,
2021/2/28,0.172045833,0.156439236,0.209163889,0.219282292,0.146861458,0.123461458,0.246364583,0.296109375,0.342421875,0.219255208,0.246947917,0.350286458,,,,,,,,,,,,
2021/3/1,0.169676,0.155201333,0.208521333,0.218054545,0.146535758,0.12325697,0.24453125,0.294833333,0.342567708,0.217359375,0.246291667,0.349567708,,,,,,,,,,,,
2021/3/2,0.166101389,0.153342014,0.207532639,0.216048611,0.146066319,0.122895833,0.242098958,0.294411458,0.342708333,0.215338542,0.24525,0.349083333,,,,,,,,,,,,
2021/3/3,0.163498611,0.151960417,0.206684722,0.214330208,0.145641667,0.122598958,0.239885417,0.293721354,0.342671875,0.213588542,0.244104167,0.348520833,,,,,,,,,,,,
2021/3/4,0.16128125,0.150728819,0.205960764,0.212705556,0.145230556,0.122259722,0.238140625,0.292557292,0.342307292,0.212015625,0.243067708,0.34840625,,,,,,,,,,,,
2021/3/5,0.159249306,0.149513542,0.205188889,0.211443403,0.144817708,0.121974306,0.237151042,0.291929687,0.34209375,0.210484375,0.242197917,0.347677083,-87.32469585,-84.15731838,-79.00153557,,,,,,,,,
2021/3/6,0.157208681,0.148319097,0.204457986,0.210076736,0.144400347,0.121686806,0.234859375,0.290916667,0.3423125,0.207484375,0.24159375,0.347203125,,,,-79.50617707,-93.28316667,-82.12725821,-75.71708046,-75.43441416,-64.92956366,-85.42139572,-91.84441601,-71.59705901
2021/3/7,0.155451389,0.147314236,0.203585417,0.208735417,0.144028125,0.121371181,0.23425,0.289981771,0.342130208,0.207,0.240651042,0.346447917,,,,,,,,,,,,
